Average
0.391515
0.643683
0.588441
0.68532
0.451054
0.537041
0.548899
0.556593
0.573097
0.492472
0.487599
0.565147
0.529878
0.628607
0.596572
0.590295
0.555383
0.633195
0.604711
0.549709
0.515844
0.477676
0.493163
0.432761
0.438476
0.458072
0.435116
0.525736
0.518302
0.472708
0.504847
0.414405
0.444776
0.479383
0.502888
0.447391
0.5154
0.500934
0.521801
0.449264
0.458622
0.435125
0.44856
0.435669
0.474477
0.518986
0.482541
