Average
0.386015
0.667459
0.610976
0.709591
0.41999
0.510124
0.552676
0.508831
0.51326
0.446563
0.434772
0.536662
0.538314
0.641615
0.644792
0.517332
0.496364
0.640719
0.641729
0.542789
0.538644
0.43145
0.421104
0.452875
0.446402
0.444929
0.427751
0.549243
0.548574
0.486529
0.477525
0.401608
0.400215
0.492108
0.500661
0.463181
0.394037
0.528278
0.504111
0.458791
0.447002
0.47858
0.462964
0.464001
0.444761
0.575579
0.557952
