Average
0.382065
0.63192
0.598878
0.695794
0.325062
0.526034
0.523139
0.517659
0.516957
0.44903
0.469771
0.544625
0.558747
0.603573
0.625079
0.538595
0.5668
0.617242
0.64302
0.512482
0.552681
0.428165
0.439929
0.432273
0.457003
0.409252
0.438617
0.485201
0.497746
0.496586
0.489719
0.407905
0.434945
0.453578
0.507178
0.46488
0.528267
0.480576
0.472013
0.436315
0.446913
0.438063
0.480602
0.466791
0.484049
0.460014
0.483151
