Average
0.370835
0.579865
0.582168
0.687012
0.353746
0.500595
0.545673
0.542112
0.538659
0.42139
0.463796
0.582155
0.573939
0.613572
0.627315
0.488349
0.476256
0.626551
0.643198
0.516737
0.527823
0.389546
0.395361
0.443869
0.440685
0.450573
0.436966
0.495143
0.513566
0.466755
0.468754
0.39807
0.363941
0.476118
0.507441
0.379716
0.435727
0.436009
0.465026
0.40225
0.411671
0.452368
0.429572
0.457676
0.404835
0.403038
0.405425
