Average
0.387019
0.623012
0.560459
0.690419
0.281719
0.565692
0.569789
0.579375
0.587198
0.447619
0.470792
0.556244
0.55343
0.623743
0.666476
0.527735
0.556075
0.664793
0.676894
0.517917
0.559101
0.380497
0.413761
0.474769
0.521355
0.429136
0.476562
0.502479
0.554975
0.439138
0.477582
0.387695
0.391839
0.486185
0.575172
0.387001
0.42573
0.479492
0.535491
0.431085
0.449069
0.462198
0.492731
0.430205
0.441685
0.456726
0.471862
