Average
0.398089
0.661273
0.623374
0.720461
0.382001
0.550103
0.611896
0.545746
0.565298
0.481862
0.492762
0.556236
0.575055
0.641605
0.643502
0.525466
0.534213
0.648124
0.662102
0.517073
0.554541
0.413942
0.439366
0.454648
0.493881
0.45847
0.460945
0.506058
0.51847
0.507628
0.485608
0.403417
0.422934
0.491554
0.530151
0.444018
0.444354
0.489613
0.507384
0.436172
0.44399
0.411494
0.470262
0.456799
0.460194
0.527145
0.538748
