Average
0.408052
0.67524
0.618416
0.719639
0.353581
0.532073
0.564645
0.61763
0.621342
0.496179
0.514635
0.578625
0.594093
0.635921
0.640373
0.542637
0.549953
0.675925
0.67145
0.548418
0.550265
0.454966
0.460526
0.487478
0.495753
0.473357
0.490985
0.544538
0.545811
0.491837
0.496357
0.421476
0.420306
0.522068
0.544562
0.445159
0.469389
0.48993
0.484276
0.438759
0.459565
0.469045
0.46612
0.506613
0.496419
0.545849
0.501535
