Average
0.349785
0.558357
0.470064
0.629831
0.286538
0.47906
0.525008
0.494999
0.516258
0.433508
0.419361
0.532346
0.50296
0.579019
0.564666
0.480421
0.452416
0.644667
0.644011
0.502189
0.508456
0.37853
0.344565
0.470197
0.462034
0.451803
0.442169
0.500345
0.460152
0.4326
0.453216
0.34062
0.310498
0.393406
0.449068
0.412149
0.419958
0.466835
0.412405
0.406219
0.411286
0.440933
0.448676
0.449197
0.363456
0.46816
0.411619
