Average
0.342747
0.541796
0.474696
0.62535
0.230234
0.493256
0.521774
0.562785
0.569084
0.449548
0.442451
0.483526
0.518376
0.565367
0.565269
0.504265
0.489364
0.645557
0.635992
0.511221
0.508562
0.337218
0.334545
0.449275
0.489947
0.386782
0.418042
0.456659
0.472648
0.425765
0.435392
0.34178
0.335899
0.376448
0.389374
0.375125
0.398585
0.399856
0.414861
0.399367
0.405709
0.441481
0.445932
0.392835
0.370111
0.418248
0.445402
