Average
0.422122
0.682099
0.639796
0.70045
0.416186
0.572152
0.567979
0.600583
0.577176
0.490411
0.489932
0.584091
0.598673
0.678744
0.69885
0.542598
0.533896
0.674377
0.691053
0.552049
0.588188
0.494653
0.493024
0.488956
0.495135
0.493422
0.511511
0.566589
0.57675
0.487313
0.492328
0.4224
0.435132
0.513822
0.548764
0.5131
0.491783
0.474363
0.515267
0.49264
0.498248
0.469134
0.4648
0.411346
0.439688
0.557707
0.504855
