Average
0.388186
0.624083
0.607369
0.698089
0.38632
0.543591
0.573772
0.533544
0.563003
0.474033
0.474777
0.510656
0.534001
0.631422
0.636479
0.506594
0.488576
0.643858
0.620454
0.528781
0.544404
0.429876
0.43109
0.461738
0.481836
0.473481
0.46189
0.5536
0.537666
0.464803
0.471455
0.391952
0.379985
0.504409
0.502252
0.405096
0.418783
0.460355
0.472325
0.445759
0.443366
0.502842
0.420131
0.496679
0.461887
0.53924
0.496831
