Average
0.396352
0.665555
0.626936
0.719924
0.377469
0.579325
0.599522
0.580176
0.579869
0.485462
0.456574
0.554606
0.559731
0.627756
0.638835
0.542379
0.537499
0.670302
0.675417
0.520499
0.569257
0.438176
0.42693
0.453733
0.475653
0.44082
0.44609
0.525151
0.543315
0.477074
0.494114
0.399149
0.388074
0.509556
0.52597
0.478601
0.475222
0.479715
0.527809
0.434315
0.461516
0.476135
0.437547
0.505969
0.419979
0.523804
0.469025
