Average
0.337586
0.546229
0.479111
0.561427
0.18332
0.584436
0.602404
0.511373
0.515333
0.370444
0.411271
0.530535
0.536838
0.602168
0.568237
0.478537
0.492808
0.663624
0.669394
0.480146
0.507163
0.353801
0.351152
0.488035
0.517069
0.409405
0.432825
0.450008
0.455907
0.432822
0.413322
0.333072
0.342795
0.402421
0.438392
0.35088
0.365699
0.389981
0.374178
0.417224
0.429046
0.429691
0.432883
0.477716
0.418033
0.400891
0.352359
