Average
0.423637
0.706047
0.634785
0.751146
0.399552
0.552034
0.54863
0.578352
0.564129
0.493749
0.49745
0.621284
0.602152
0.672463
0.654227
0.560159
0.555229
0.669958
0.652818
0.563732
0.575957
0.490002
0.470558
0.498176
0.501205
0.50951
0.494958
0.596523
0.578998
0.535652
0.535195
0.443661
0.418225
0.559247
0.573685
0.503846
0.479453
0.524678
0.534993
0.483633
0.477269
0.501659
0.50836
0.517954
0.491251
0.528911
0.552661
