Average
0.398553
0.649074
0.628266
0.703929
0.349051
0.498072
0.503762
0.535996
0.525845
0.45913
0.487721
0.560337
0.581062
0.632135
0.599708
0.523941
0.532282
0.624221
0.636324
0.527145
0.557059
0.45929
0.478747
0.455714
0.460966
0.43422
0.432367
0.530454
0.539002
0.482894
0.559936
0.409289
0.404319
0.493062
0.528946
0.48223
0.563266
0.444151
0.528598
0.460359
0.456685
0.473381
0.49455
0.423205
0.415788
0.456892
0.388606
