Average
0.372416
0.632537
0.587284
0.619783
0.332384
0.529274
0.527859
0.569389
0.569108
0.455605
0.445093
0.575337
0.560424
0.629149
0.62144
0.545076
0.516542
0.626487
0.601059
0.52943
0.527528
0.418427
0.422257
0.423415
0.435614
0.395172
0.374984
0.423672
0.443341
0.444454
0.45067
0.398934
0.38427
0.526303
0.501849
0.421819
0.418624
0.487601
0.506632
0.394785
0.423357
0.454476
0.397285
0.486707
0.431396
0.362242
0.411237
