Average
0.356449
0.600033
0.548979
0.655706
0.315518
0.485766
0.492374
0.503434
0.524667
0.457512
0.452444
0.568859
0.548497
0.601868
0.586321
0.522879
0.470987
0.593046
0.574849
0.503602
0.520508
0.413201
0.426807
0.418075
0.422387
0.421816
0.419952
0.47286
0.490685
0.490448
0.461005
0.390939
0.368068
0.41063
0.419855
0.430864
0.45894
0.443193
0.461395
0.42877
0.427902
0.426311
0.412896
0.422017
0.429477
0.515257
0.518747
