Average
0.396108
0.658613
0.601166
0.722029
0.2744
0.526314
0.543519
0.530575
0.551178
0.462628
0.477
0.514922
0.530918
0.628317
0.6469
0.537671
0.546266
0.651191
0.642822
0.602264
0.601457
0.46041
0.464976
0.467941
0.477109
0.458624
0.475043
0.567914
0.550871
0.499248
0.50413
0.42225
0.393503
0.507033
0.528514
0.414597
0.414273
0.488708
0.517117
0.472054
0.462091
0.459898
0.454832
0.461465
0.438194
0.518234
0.533731
