Average
0.369786
0.58869
0.469801
0.640848
0.242871
0.498362
0.469348
0.551808
0.565516
0.476974
0.462998
0.537021
0.528153
0.575338
0.637072
0.54969
0.56796
0.626294
0.692164
0.531579
0.559684
0.441439
0.423617
0.465966
0.479838
0.385727
0.405582
0.409162
0.430016
0.427278
0.457806
0.405126
0.402717
0.436207
0.452134
0.401943
0.459856
0.423875
0.487149
0.4268
0.436875
0.388972
0.403658
0.449086
0.379746
0.364104
0.414301
