Average
0.39073
0.663518
0.642852
0.690351
0.409222
0.505899
0.533489
0.553944
0.529065
0.436397
0.444184
0.55564
0.5471
0.633753
0.594701
0.560095
0.520273
0.61646
0.638958
0.491662
0.534938
0.472924
0.45073
0.460025
0.47959
0.470836
0.432148
0.480584
0.47908
0.443808
0.478912
0.385744
0.378651
0.481783
0.560227
0.443437
0.389938
0.424377
0.450552
0.471956
0.466665
0.427014
0.428624
0.401365
0.40311
0.584597
0.432678
