Average
0.389619
0.627273
0.56366
0.724511
0.322977
0.506083
0.501163
0.486418
0.510647
0.478355
0.466941
0.560642
0.544251
0.59705
0.61817
0.529299
0.536499
0.659365
0.658913
0.553352
0.567265
0.455672
0.45723
0.467468
0.485423
0.451385
0.461036
0.540392
0.525432
0.508471
0.497283
0.425404
0.432251
0.537723
0.589253
0.473297
0.397724
0.455857
0.45438
0.494941
0.488764
0.456662
0.459878
0.495284
0.486084
0.501133
0.509148
