Average
0.389975
0.655977
0.554193
0.668736
0.354606
0.49783
0.521023
0.542881
0.508415
0.435429
0.411222
0.52709
0.547257
0.578276
0.614242
0.54972
0.522422
0.606191
0.650656
0.503735
0.514444
0.438834
0.409949
0.468354
0.440468
0.441798
0.402111
0.478242
0.46678
0.459779
0.464547
0.390467
0.353985
0.448572
0.489865
0.398609
0.360913
0.490172
0.513832
0.418237
0.431854
0.470073
0.430495
0.444935
0.388527
0.501227
0.387348
