Average
0.42371
0.716288
0.646397
0.726452
0.467863
0.596687
0.555948
0.582725
0.554218
0.459259
0.471325
0.570954
0.538754
0.695541
0.696997
0.590809
0.576939
0.687829
0.708746
0.587543
0.58357
0.497791
0.490415
0.470183
0.474066
0.465217
0.470162
0.592128
0.590657
0.545794
0.543963
0.427255
0.417869
0.510505
0.560018
0.521184
0.417076
0.544788
0.550947
0.516998
0.507369
0.453673
0.457784
0.425666
0.386848
0.517709
0.414084
