Average
0.391536
0.652872
0.6463
0.725551
0.38349
0.505343
0.525807
0.516599
0.516822
0.429652
0.46475
0.529854
0.53592
0.614632
0.635278
0.506601
0.508267
0.663097
0.661175
0.546906
0.541062
0.452669
0.44112
0.478166
0.497071
0.474268
0.495309
0.541257
0.570327
0.499018
0.509291
0.400211
0.393575
0.481198
0.535069
0.398002
0.414002
0.4721
0.471993
0.472056
0.457961
0.447129
0.452955
0.471145
0.453584
0.559438
0.515223
