Average
0.381167
0.595564
0.532001
0.678354
0.339709
0.542267
0.550455
0.553424
0.54858
0.485994
0.485833
0.571052
0.588448
0.625039
0.632483
0.499586
0.507403
0.635602
0.65541
0.556525
0.572886
0.426373
0.445346
0.46589
0.489735
0.451707
0.516402
0.564452
0.578517
0.526704
0.491342
0.380819
0.378
0.442348
0.479339
0.454907
0.484988
0.472775
0.491556
0.433321
0.472527
0.459333
0.474943
0.38855
0.423763
0.455136
0.582444
