Average
0.379572
0.613196
0.600193
0.691813
0.412879
0.478635
0.49895
0.571248
0.574317
0.4737
0.476969
0.550685
0.542294
0.621041
0.638081
0.50118
0.502741
0.62383
0.641527
0.548941
0.556721
0.395443
0.406405
0.440095
0.457612
0.450959
0.455184
0.539221
0.534104
0.502057
0.476144
0.404658
0.401272
0.49276
0.489728
0.398035
0.431996
0.475095
0.461583
0.458374
0.460011
0.484358
0.449875
0.488578
0.477119
0.470632
0.500356
